REGIST_DT,PRDUCT,PRSRV_PD,MAIN_FNCTN,SUNGSANG,INTAKE_HINT1,SRV_USE,STTEMNT_NO,DISTB_PD,BASE_STANDARD,COMPANY_NM,STDR_STND,IMAGE_URL
20181122,리버케어 밀크씨슬 Liver care milk thistle(전량수출용),"① 직사광선을 피해 서늘한 곳에 보관하시고, 어린이의 손이 닿지 않는 곳에 보관하십시오.","에너지생성
세포보호
면역기능
간건강
엽산대사","이미, 이취가 없고 고유의 향미가 있는 갈색의 내용물을 함유한 적갈색의 연질캡슐","① 알레르기 반응이 나타나는 경우에는 섭취 중단 
② 설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의","1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",제조일로부터36개월,"실리마린:표시량(130mg/1000mg)의 80~120%
비타민B1:표시량(1.20mg/1000mg)의 80~180%
비타민B2:표시량(2.4mg/1000mg)의 80~180%
판토텐산:표시량(4.5mg/1000mg)의 80~180%
비타민B6:표시량(1.4mg/1000mg)의 80~150%
비타민B12:표시량(2ug/1000mg)의 80~180%
비타민C:표시량(30mg/1000mg)의 80~150%
비타민E:표시량(3.4mg α-TE/1000mg)의 80~150%
셀렌:표시량(20ug/1000mg)의 80~150%
아연:표시량(8.5mg/1000mg)의 80~150%",블랙오닉스 어바틀오브네이쳐,"1,000mg X 6, 7, 10, 12, 14, 18, 21, 24, 28, 30, 32, 35, 36, 42, 48, 49, 54, 56, 60, 70, 90, 120, 140, 150, 180, 210, 240, 270, 280, 350, 360, 365, 420, 450, 540, 600, 630, 700, 720, 810, 900캡슐",http://img.danawa.com/prod_img/500000/722/990/img/5990722_1.jpg?shrink=500:500&_v=20180906114727
20150522,리버프라임,"① 직사 광선 및 고온 다습한 곳을 피하여 서늘한 장소에 보관하시고, 개봉 후에는 바로 섭취하십시오.","에너지생성
세포보호
간건강","정제 : 이미, 이취가 없고 고유의 향미가 있는 흰노랑의 제피정제 / 연질캡슐 : 이미, 이취가 없고 고유의 향미가 있는 연한황갈색 내용물을 함유한 적갈색의 연질캡슐","① 알레르기 반응이 나타나는 경우에는 섭취 중단 
② 설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의
③ 임신, 수유 중 질병으로 치료 중이신 분 및 어린이는 본 제품의 섭취전에 전문가와 상담하시기 바랍니다.
④ 특이체질, 알레르기 체질인 경우 과민반응을 나타낼 수 있으므로 원료를 확인하신 후 섭취하시기 바랍니다.","성인 1일 1회, 1회 1캡슐(적갈색 연질캡슐)과 1정(흰노랑 정제) 총 2알을 물과 함께 한번에 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",24개월,"실리마린:130mg/1300mg (80~120%)
비타민E:3.3mg ？-TE/1300mg (80~150%)
비타민B1:2.48mg/1300mg (80~180%)
비타민B2:2.44mg/1300mg (80~180%)
붕해:정제 60분 이내, 연질캡슐 20분 이내",아모레퍼시픽,"[600mg x 1캡슐, 700mg x 1정/1포] x 1포 (1.3g), 5포 (6.5g), [600mg x 3캡슐, 700mg x 3정/PTP] x 10입 (39g), 24입 (93.6g), 36입 (140.4g), 37입(144.3g)",http://img.danawa.com/prod_img/500000/269/210/img/5210269_1.jpg?shrink=500:500&_v=20180213163151
20150522,리버헬스 포뮬라,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오.
② 개봉 후에는 뚜껑을 닫고 공기의 노출을 최대한 차단하여 보관 하십시오.
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오.","에너지생성
세포보호
면역기능
간건강
뼈형성
엽산대사
긴장완화",황색 장방형의 갈색 제피정제,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.",1일 1회 1회 2정을 물과 함께 섭취하십시오.,"헥산(mg/kg):5.0 이하
납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,"실리마린:표시량(130mg/2000mg)의 80~120%
L-테아닌:표시량(200mg/2000mg)의 80~120%
비타민C:표시량(30mg/2000mg)의 80~150%
비타민E:표시량(3.3mga-TE/2000mg)의 80~150%
비타민B1:표시량(4.0mg/2000mg)의 80~180%
비타민B2:표시량(4.0mg/2000mg)의 80~180%
비타민B6:표시량(4.0mg/2000mg)의 80~150%
비타민B12:표시량(2.4ug/2000mg)의 80~180%
나이아신:표시량(15mg NE/2000mg)의 80~150%
판토텐산:표시량(8.0mg/2000mg)의 80~180%
엽산:표시량(400ug/2000mg)의 80~150%
셀렌:표시량(16.5ug/2000mg)의 80~150%
망간:표시량(0.9mg/2000mg)의 80~150%
아연:표시량(4.25mg/2000mg)의 80~150%
비오틴:표시량(300ug/2000mg)의 80~180%",지엔씨,"1000mg x 1C(1.0g), 7, 14C, 15C, 28C, 30C, 45C, 56C, 60C, 112C, 120C, 180C, 210C, 240C, 
300C, 360C, …",http://img.danawa.com/prod_img/500000/786/666/img/3666786_1.jpg?shrink=500:500&_v=20181123093032
20180830,리얼 쏘팔메토+옥타코사놀,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오. 
② 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오. 
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오. 
④ 온도 및 습도 등의 변화에 의해 캡슐이 붙는 현상이 발생 될 수 있으나 품질에 이상이 없으니 안심하고 섭취하십시오.","에너지생성
세포보호
면역기능
전립선건강",진한 노랑색의 내용물을 함유한 흑색의 연질캡슐,"① 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,"로르산:표시량(100mg/500mg)의 80~120%
옥타코사놀:표시량(7mg/500mg)의 80~120%
아연:표시량(4.25mg/500mg)의 80~150%
비타민B1:표시량(1.2mg/500mg)의 80~180%
비타민B2:표시량(1.4mg/500mg)의 80~180%
비타민B6:표시량(1.5mg/500mg)의 80~150%
판토텐산:표시량(5mg/500mg)의 80~180%
비타민E:표시량(3.3mg α-TE/500mg)의 80~150%",온푸드,"500mg × 1C (0.500g), 2C, 4C, 6C, 8C, 10C, 14C, 15C, 16C, 20C, 28C, 30C, 40C, 44C, 50C, 56C, 60C, 84C,90C, 92C, 100C, 112C, 120C, 152C, 168C, 180C, 200C, 212C, 224C, 240C, 252C, 272C, 300C, ….",http://img.danawa.com/prod_img/500000/624/975/img/7975624_1.jpg?shrink=500:500&_v=20190521163931
20180119,리얼쏘팔메토,"① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통하시고, 어린이의 손에 닿지 않도록 주의하시기 바랍니다.","에너지생성
세포보호
면역기능
전립선건강","이미, 이취가 없고 고유의 향미가 있는 진노랑색의 내용물을 함유한 흑색 연질캡슐","① 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하시기 바랍니다.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월,"로르산:표시량(89.6mg/500㎎)의 80~120%
옥타코사놀:표시량(7mg/500㎎)의 80~120%
나이아신:표시량(15㎎NE/500㎎)의 80~150%
아연:표시량(8.5㎎/500㎎)의 80~150%
판토텐산:표시량(5㎎/500㎎)의 80~180%
비타민B6:표시량(1.5㎎/500㎎)의 80~150%
비타민B1:표시량(1.2㎎/500㎎)의 80~180%
비타민B2:표시량(1.4㎎/500㎎)의 80~180%
엽산:표시량(400㎍/500㎎)의 80~150%",데일리원,"500 mg × 30캡슐(15 g), 500 mg × 60캡슐(30 g), 500 mg × 90캡슐(45 g), 500 mg × 120캡슐(60 g), 500 mg × 150캡슐(75 g), 500 mg × 180캡슐(90 g), 500 mg × 210캡슐(105 g), 500 mg × 240캡슐(120 g), 500 mg × 270캡슐(135 g), 500 mg × 300캡슐(150 g) 등",http://img.danawa.com/prod_img/500000/952/306/img/6306952_1.jpg?shrink=500:500
20150803,리튠rTG오메가3,"① 개봉 후에는 습기가 적고 직사광선을 받지 않는 서늘한 곳에 보관하시고, 어린이의 손에 닿지 않도록 주의하시기 바랍니다.","세포보호
혈행개선",미황색 유상 내용물을 함유한 회녹색의 장용성 연질캡슐.,"① 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
② 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
③ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
④ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑤ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.
⑥ 알레르기 반응이 나타나는 경우에는 섭취 중단","1일 1회, 1회 2캡슐을 충분한 물과 함께 섭취하십시오, 1일 2회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,"EPA와 DHA의 합:표시량(1050mg/1840mg)의 80%~120%
비타민E:표시량(24mg α-TE/1840mg)의 80~150%",LG생활건강,"920mg * 6, 10, 30, 60, 90, 120, 180, 240, 300, 360, 540, 720정 등",http://img.danawa.com/prod_img/500000/788/302/img/5302788_1.jpg?shrink=500:500
20170731,마그네슘프리미엄,"① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통하시고, 어린이의 손에 닿지 않도록 주의하시기 바랍니다.","에너지생성
세포보호
엽산대사","이미, 이취가 없고 고유의 향미가 있는 백색의 타원형 정제","① 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
② 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
③ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
④ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑤ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.
⑥ 알레르기 반응이 나타나는 경우에는 섭취 중단","1일 1회, 1회 1정을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월,"마그네슘:표시량(315 mg/1,000 mg)의 80~150%
비타민A:표시량(700 ug RE/1,000 mg)의 80~150%
비타민B1:표시량(1.2 mg/1,000 mg)의 80~180%
비타민B6:표시량(1.5 mg/1,000 mg)의 80~150%
비타민B12:표시량(2.4 ug/1,000 mg)의 80~180%
셀레늄:표시량(27.5 ug/1,000 mg)의 80~150%",일양약품,"1,000 mg x 30T, 1,000 mg x 60T, 1,000 mg x 90T, 1,000 mg x 120T",http://img.danawa.com/prod_img/500000/337/566/img/6566337_1.jpg?shrink=500:500&_v=20181102171233
20170829,마이니 남성활력케어S,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오. 
② 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오. 
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오. 
④ 온도 및 습도 등의 변화에 의해 캡슐이 붙는 현상이 발생 될 수 있으나 품질에 이상이없으니 안심하고 섭취하십시오.","세포보호
면역기능
전립선건강
지구력증진",녹갈색의 내용물을 함유한 흑색의 연질캡슐,"① 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 2캡슐을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,"로르산:표시량(70mg/1000mg)의 80~120%
아연:표시량(30mg/1000mg)의 80~150%
옥타코사놀:표시량(40mg/1000mg)의 80~120%
비타민B6:표시량(15mg/1000mg)의 80~150%",일동제약,"500mg x 1C (0.5g), 2C, 4C, 6C, 14C, 20C, 28C, 30C, 56C, 60C, 84C, 90C, 100C, 112C, 120C, 150C, 168C, 180C, 200C, 210C, 224C, 240C, 252C, 270C, 300C, ….",http://img.danawa.com/prod_img/500000/054/925/img/6925054_1.jpg?shrink=500:500
20150522,매그넘 17,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오
② 개봉 후에는 뚜껑을 닫고 공기의 노출을 최대한 차단하여 보관 하십시오
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오
④ 온도 및 습도등의 변화에 의해 캡슐이 붙는 현상이 발생될 수 있으나 품질에 이상이 없으니 안심하고 섭취하십시오","세포보호
면역기능
뼈형성
전립선건강
지구력증진",암갈색의 내용물을 함유한 흑갈색의 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.",1일 1회 1회 1캡슐을 물과 함께 섭취하십시오.,"납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,"로르산:표시량(115mg/500mg)의 80~120%
옥타코사놀:표시량(7mg/500mg)의 80~120%
아연:표시량(2.55mg/500mg)의 80~150%
비타민A:표시량(210ug RE/500mg)의 80~180%
비타민D:표시량(3.0ug/500mg)의 80~180%
비타민E: 시량(3.3mgα-TE/500mg)의 80~150%",매그넘코리아,"500mg x 1C (0.5g), 14C,  28C, 30C, 56C, 60C, 84C, 90C, 120C, 150C, 168C, 180C, 210C, 240C, 252C, 270C, 300C, …",http://img.danawa.com/prod_img/500000/072/741/img/3741072_1.jpg?shrink=500:500
20150522,매일먹는 E:M이엠,"① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통하시고, 어린이의 손에 닿지 않도록 주의하시기 바랍니다.","세포보호
장건강",미황색의 분말,"① 어린이의 경우 섭취 시 목에 걸릴 우려가 있으니 보호자의 지도하에 섭취하십시오.
② 특이체질, 알레르기 체질의 경우 성분을 확인하시고 섭취하여 주시기 바랍니다.
③ 질환이 있거나 의약품 복용 시 전문가와 상담하십시오.
④ 알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있습니다.
⑤ 어린이가 함부로 섭취하지 않도록 일일섭취량 방법을 지도하십시오.
⑥ 이상사례 발생 시 섭취를 중단하고 전문가와 상담하십시오.","1일 1회, 1회 1포를 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 18개월,"비타민C:표시량의 80 ~ 150 %
프로바이오틱스 수:표시량 이상",에버미라클,"2 g ×30, 60, 90, 120, 150, 180, 210, 240, 270, 300, 350, 450, 480, 540포",http://img.danawa.com/prod_img/500000/268/148/img/3148268_1.jpg?shrink=500:500&_v=20180830091600
20180716,맨파워88,① 고온다습한 곳이나 직사광선을 피하여 서늘한 곳에 보관.,"에너지생성
세포보호
면역기능
전립선건강
지구력증진","이미, 이취가 없고 고유의 향미가 있는 밝은노랑주황색 내용물을 함유한 적갈색의 연질캡슐","① 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있습니다.
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.",1일 1회 1회 1캡슐을 충분한 물과 함께 섭취하십시오.,"납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월,"로르산:표시량(70mg/900mg)의 80% 이상 120% 이하
옥타코사놀:표시량(7mg/900mg)의 80% 이상 120% 이하
비타민B1:표시량(1.2mg/900mg)의 80% 이상 180% 이하
비타민B2:표시량(1.4mg/900mg)의 80% 이상 180% 이하
나이아신:표시량(15mgNE/900mg)의 80% 이상 150% 이하
비타민B6:표시량(1.5mg/900mg)의 80% 이상 150% 이하
엽산:표시량(400㎍/900mg)의 80% 이상 150% 이하
아연:표시량(8.5mg/900mg)의 80% 이상 150% 이하",일양약품,"900 mg × 30캡슐(27 g), 900 mg × 60캡슐(54 g), 900 mg × 90캡슐(81 g), 900 mg × 120캡슐(108 g), 900 mg × 150캡슐(135 g), 900 mg × 180캡슐(162 g), 900 mg × 210캡슐(189 g) 등.",http://img.danawa.com/prod_img/500000/764/785/img/6785764_1.jpg?shrink=160:160&_v=20190220151241
